row_index,cluster_index,cluster_representative
6382,0,geodesic dreams of buckminster fuller
6383,3,geodesic dreams of buckminster fuller
6384,3,geodesic dreams of buckminster fuller
6385,0,geodesic dreams of buckminster fuller
6386,0,geodesic dreams of buckminster fuller
6387,0,geodesic dreams of buckminster fuller
6388,0,geodesic dreams of buckminster fuller
6389,0,geodesic dreams of buckminster fuller
6390,0,geodesic dreams of buckminster fuller
6391,0,geodesic dreams of buckminster fuller
6392,9,geodesic dreams of buckminster fuller
6393,9,geodesic dreams of buckminster fuller
6394,9,geodesic dreams of buckminster fuller
6395,0,geodesic dreams of buckminster fuller
6396,0,geodesic dreams of buckminster fuller
6397,0,geodesic dreams of buckminster fuller
6398,0,geodesic dreams of buckminster fuller
6399,0,geodesic dreams of buckminster fuller
6400,0,geodesic dreams of buckminster fuller
6401,0,geodesic dreams of buckminster fuller
6402,0,geodesic dreams of buckminster fuller
6403,0,geodesic dreams of buckminster fuller
6404,6,geodesic dreams of buckminster fuller
6405,0,geodesic dreams of buckminster fuller
6406,0,geodesic dreams of buckminster fuller
6407,0,geodesic dreams of buckminster fuller
6408,0,geodesic dreams of buckminster fuller
6409,0,geodesic dreams of buckminster fuller
6410,0,geodesic dreams of buckminster fuller
6411,8,geodesic dreams of buckminster fuller
6412,0,geodesic dreams of buckminster fuller
6413,0,geodesic dreams of buckminster fuller
6414,0,geodesic dreams of buckminster fuller
6415,0,geodesic dreams of buckminster fuller
6416,0,geodesic dreams of buckminster fuller
6417,0,geodesic dreams of buckminster fuller
6418,8,geodesic dreams of buckminster fuller
6419,8,geodesic dreams of buckminster fuller
6420,8,geodesic dreams of buckminster fuller
6421,0,geodesic dreams of buckminster fuller
6422,0,geodesic dreams of buckminster fuller
6423,0,geodesic dreams of buckminster fuller
6424,8,geodesic dreams of buckminster fuller
6425,8,geodesic dreams of buckminster fuller
6426,8,geodesic dreams of buckminster fuller
6427,8,geodesic dreams of buckminster fuller
6428,8,geodesic dreams of buckminster fuller
6429,8,geodesic dreams of buckminster fuller
6430,8,geodesic dreams of buckminster fuller
6431,8,geodesic dreams of buckminster fuller
6432,8,geodesic dreams of buckminster fuller
6433,7,geodesic dreams of buckminster fuller
6434,7,geodesic dreams of buckminster fuller
6435,0,geodesic dreams of buckminster fuller
6436,6,geodesic dreams of buckminster fuller
6437,7,geodesic dreams of buckminster fuller
6438,0,geodesic dreams of buckminster fuller
6439,3,geodesic dreams of buckminster fuller
6440,3,geodesic dreams of buckminster fuller
6441,8,geodesic dreams of buckminster fuller
6442,4,geodesic dreams of buckminster fuller
6443,4,geodesic dreams of buckminster fuller
6444,4,geodesic dreams of buckminster fuller
6445,4,geodesic dreams of buckminster fuller
6446,4,geodesic dreams of buckminster fuller
6447,4,geodesic dreams of buckminster fuller
6448,4,geodesic dreams of buckminster fuller
6449,4,geodesic dreams of buckminster fuller
6450,4,geodesic dreams of buckminster fuller
6451,4,geodesic dreams of buckminster fuller
6452,4,geodesic dreams of buckminster fuller
6453,4,geodesic dreams of buckminster fuller
6454,4,geodesic dreams of buckminster fuller
6455,4,geodesic dreams of buckminster fuller
6456,4,geodesic dreams of buckminster fuller
6457,4,geodesic dreams of buckminster fuller
6458,4,geodesic dreams of buckminster fuller
6459,4,geodesic dreams of buckminster fuller
6460,4,geodesic dreams of buckminster fuller
6461,4,geodesic dreams of buckminster fuller
6462,4,geodesic dreams of buckminster fuller
6463,4,geodesic dreams of buckminster fuller
6464,4,geodesic dreams of buckminster fuller
6465,4,geodesic dreams of buckminster fuller
6466,4,geodesic dreams of buckminster fuller
6467,4,geodesic dreams of buckminster fuller
6468,4,geodesic dreams of buckminster fuller
6469,3,geodesic dreams of buckminster fuller
6470,3,geodesic dreams of buckminster fuller
6471,3,geodesic dreams of buckminster fuller
6472,3,geodesic dreams of buckminster fuller
6473,3,geodesic dreams of buckminster fuller
6474,3,geodesic dreams of buckminster fuller
6475,3,geodesic dreams of buckminster fuller
6476,3,geodesic dreams of buckminster fuller
6477,3,geodesic dreams of buckminster fuller
6478,3,geodesic dreams of buckminster fuller
6479,3,geodesic dreams of buckminster fuller
6480,3,geodesic dreams of buckminster fuller
6481,3,geodesic dreams of buckminster fuller
6482,3,geodesic dreams of buckminster fuller
6483,3,geodesic dreams of buckminster fuller
6484,0,geodesic dreams of buckminster fuller
6485,0,geodesic dreams of buckminster fuller
6486,0,geodesic dreams of buckminster fuller
6487,0,geodesic dreams of buckminster fuller
6488,0,geodesic dreams of buckminster fuller
6489,0,geodesic dreams of buckminster fuller
6490,9,geodesic dreams of buckminster fuller
6491,0,geodesic dreams of buckminster fuller
6492,0,geodesic dreams of buckminster fuller
6493,0,geodesic dreams of buckminster fuller
6494,0,geodesic dreams of buckminster fuller
6495,0,geodesic dreams of buckminster fuller
6496,0,geodesic dreams of buckminster fuller
6497,0,geodesic dreams of buckminster fuller
6498,0,geodesic dreams of buckminster fuller
6499,0,geodesic dreams of buckminster fuller
6500,0,geodesic dreams of buckminster fuller
6501,0,geodesic dreams of buckminster fuller
6502,0,geodesic dreams of buckminster fuller
6503,0,geodesic dreams of buckminster fuller
6504,0,geodesic dreams of buckminster fuller
6505,0,geodesic dreams of buckminster fuller
6506,0,geodesic dreams of buckminster fuller
6507,0,geodesic dreams of buckminster fuller
6508,0,geodesic dreams of buckminster fuller
6509,0,geodesic dreams of buckminster fuller
6510,0,geodesic dreams of buckminster fuller
6511,0,geodesic dreams of buckminster fuller
6512,0,geodesic dreams of buckminster fuller
6513,0,geodesic dreams of buckminster fuller
6514,0,geodesic dreams of buckminster fuller
6515,3,geodesic dreams of buckminster fuller
6516,0,geodesic dreams of buckminster fuller
6517,0,geodesic dreams of buckminster fuller
6518,0,geodesic dreams of buckminster fuller
6519,0,geodesic dreams of buckminster fuller
6520,0,geodesic dreams of buckminster fuller
6521,0,geodesic dreams of buckminster fuller
6522,0,geodesic dreams of buckminster fuller
6523,0,geodesic dreams of buckminster fuller
6524,0,geodesic dreams of buckminster fuller
6525,0,geodesic dreams of buckminster fuller
6526,0,geodesic dreams of buckminster fuller
6527,9,geodesic dreams of buckminster fuller
6528,3,geodesic dreams of buckminster fuller
6529,3,geodesic dreams of buckminster fuller
6530,3,geodesic dreams of buckminster fuller
6531,3,geodesic dreams of buckminster fuller
6532,0,geodesic dreams of buckminster fuller
6533,0,geodesic dreams of buckminster fuller
6534,0,geodesic dreams of buckminster fuller
6535,0,geodesic dreams of buckminster fuller
6536,3,geodesic dreams of buckminster fuller
6537,3,geodesic dreams of buckminster fuller
6538,3,geodesic dreams of buckminster fuller
6539,3,geodesic dreams of buckminster fuller
6540,0,geodesic dreams of buckminster fuller
6541,0,geodesic dreams of buckminster fuller
6542,0,geodesic dreams of buckminster fuller
6543,0,geodesic dreams of buckminster fuller
6544,0,geodesic dreams of buckminster fuller
6545,0,geodesic dreams of buckminster fuller
6546,0,geodesic dreams of buckminster fuller
6547,0,geodesic dreams of buckminster fuller
6548,0,geodesic dreams of buckminster fuller
6549,0,geodesic dreams of buckminster fuller
6550,0,geodesic dreams of buckminster fuller
6551,0,geodesic dreams of buckminster fuller
6552,0,geodesic dreams of buckminster fuller
6553,0,geodesic dreams of buckminster fuller
6554,0,geodesic dreams of buckminster fuller
6555,0,geodesic dreams of buckminster fuller
6556,0,geodesic dreams of buckminster fuller
6557,0,geodesic dreams of buckminster fuller
6558,0,geodesic dreams of buckminster fuller
6559,0,geodesic dreams of buckminster fuller
6560,0,geodesic dreams of buckminster fuller
6561,0,geodesic dreams of buckminster fuller
6562,0,geodesic dreams of buckminster fuller
6563,0,geodesic dreams of buckminster fuller
6564,0,geodesic dreams of buckminster fuller
6565,0,geodesic dreams of buckminster fuller
6566,0,geodesic dreams of buckminster fuller
6567,0,geodesic dreams of buckminster fuller
6568,0,geodesic dreams of buckminster fuller
6569,0,geodesic dreams of buckminster fuller
6570,0,geodesic dreams of buckminster fuller
6571,0,geodesic dreams of buckminster fuller
6572,0,geodesic dreams of buckminster fuller
6573,0,geodesic dreams of buckminster fuller
6574,0,geodesic dreams of buckminster fuller
6575,0,geodesic dreams of buckminster fuller
6576,0,geodesic dreams of buckminster fuller
6577,0,geodesic dreams of buckminster fuller
6578,0,geodesic dreams of buckminster fuller
6579,0,geodesic dreams of buckminster fuller
6580,0,geodesic dreams of buckminster fuller
6581,0,geodesic dreams of buckminster fuller
6582,0,geodesic dreams of buckminster fuller
6583,0,geodesic dreams of buckminster fuller
6584,0,geodesic dreams of buckminster fuller
6585,0,geodesic dreams of buckminster fuller
6586,0,geodesic dreams of buckminster fuller
6587,0,geodesic dreams of buckminster fuller
6588,0,geodesic dreams of buckminster fuller
6589,6,geodesic dreams of buckminster fuller
6590,6,geodesic dreams of buckminster fuller
6591,0,geodesic dreams of buckminster fuller
6592,0,geodesic dreams of buckminster fuller
6593,0,geodesic dreams of buckminster fuller
6594,0,geodesic dreams of buckminster fuller
6595,0,geodesic dreams of buckminster fuller
6596,3,geodesic dreams of buckminster fuller
6597,0,geodesic dreams of buckminster fuller
6598,0,geodesic dreams of buckminster fuller
6599,0,geodesic dreams of buckminster fuller
6600,0,geodesic dreams of buckminster fuller
6601,0,geodesic dreams of buckminster fuller
6602,9,geodesic dreams of buckminster fuller
6603,9,geodesic dreams of buckminster fuller
6604,0,geodesic dreams of buckminster fuller
6605,0,geodesic dreams of buckminster fuller
6606,0,geodesic dreams of buckminster fuller
6607,0,geodesic dreams of buckminster fuller
6608,0,geodesic dreams of buckminster fuller
6609,0,geodesic dreams of buckminster fuller
6610,0,geodesic dreams of buckminster fuller
6611,8,geodesic dreams of buckminster fuller
6612,0,geodesic dreams of buckminster fuller
6613,0,geodesic dreams of buckminster fuller
6614,0,geodesic dreams of buckminster fuller
6615,0,geodesic dreams of buckminster fuller
6616,0,geodesic dreams of buckminster fuller
6617,0,geodesic dreams of buckminster fuller
6618,0,geodesic dreams of buckminster fuller
6619,0,geodesic dreams of buckminster fuller
6620,0,geodesic dreams of buckminster fuller
6621,0,geodesic dreams of buckminster fuller
6622,0,geodesic dreams of buckminster fuller
6623,0,geodesic dreams of buckminster fuller
6624,0,geodesic dreams of buckminster fuller
6625,0,geodesic dreams of buckminster fuller
6626,0,geodesic dreams of buckminster fuller
6627,0,geodesic dreams of buckminster fuller
6628,0,geodesic dreams of buckminster fuller
6629,0,geodesic dreams of buckminster fuller
6630,0,geodesic dreams of buckminster fuller
6631,0,geodesic dreams of buckminster fuller
6632,0,geodesic dreams of buckminster fuller
6633,0,geodesic dreams of buckminster fuller
6634,0,geodesic dreams of buckminster fuller
6635,0,geodesic dreams of buckminster fuller
6636,0,geodesic dreams of buckminster fuller
6637,0,geodesic dreams of buckminster fuller
6638,0,geodesic dreams of buckminster fuller
6639,0,geodesic dreams of buckminster fuller
6640,0,geodesic dreams of buckminster fuller
6641,0,geodesic dreams of buckminster fuller
6642,0,geodesic dreams of buckminster fuller
6643,0,geodesic dreams of buckminster fuller
6644,0,geodesic dreams of buckminster fuller
6645,0,geodesic dreams of buckminster fuller
6646,0,geodesic dreams of buckminster fuller
6647,6,geodesic dreams of buckminster fuller
6648,8,geodesic dreams of buckminster fuller
6649,0,geodesic dreams of buckminster fuller
6650,0,geodesic dreams of buckminster fuller
6651,6,geodesic dreams of buckminster fuller
6652,0,geodesic dreams of buckminster fuller
6653,0,geodesic dreams of buckminster fuller
6654,0,geodesic dreams of buckminster fuller
6655,0,geodesic dreams of buckminster fuller
6656,0,geodesic dreams of buckminster fuller
6657,0,geodesic dreams of buckminster fuller
6658,0,geodesic dreams of buckminster fuller
6659,0,geodesic dreams of buckminster fuller
6660,0,geodesic dreams of buckminster fuller
6661,0,geodesic dreams of buckminster fuller
6662,0,geodesic dreams of buckminster fuller
6663,0,geodesic dreams of buckminster fuller
6664,0,geodesic dreams of buckminster fuller
6665,0,geodesic dreams of buckminster fuller
6666,0,geodesic dreams of buckminster fuller
6667,0,geodesic dreams of buckminster fuller
6668,0,geodesic dreams of buckminster fuller
6669,0,geodesic dreams of buckminster fuller
6670,0,geodesic dreams of buckminster fuller
6671,0,geodesic dreams of buckminster fuller
6672,0,geodesic dreams of buckminster fuller
6673,0,geodesic dreams of buckminster fuller
6674,0,geodesic dreams of buckminster fuller
6675,0,geodesic dreams of buckminster fuller
6676,0,geodesic dreams of buckminster fuller
6677,0,geodesic dreams of buckminster fuller
6678,0,geodesic dreams of buckminster fuller
6679,0,geodesic dreams of buckminster fuller
6680,1,geodesic dreams of buckminster fuller
6681,1,geodesic dreams of buckminster fuller
6682,1,geodesic dreams of buckminster fuller
6683,0,geodesic dreams of buckminster fuller
6684,0,geodesic dreams of buckminster fuller
6685,6,geodesic dreams of buckminster fuller
6686,6,geodesic dreams of buckminster fuller
6687,0,geodesic dreams of buckminster fuller
6688,0,geodesic dreams of buckminster fuller
6689,0,geodesic dreams of buckminster fuller
6690,0,geodesic dreams of buckminster fuller
6691,0,geodesic dreams of buckminster fuller
6692,0,geodesic dreams of buckminster fuller
6693,0,geodesic dreams of buckminster fuller
6694,0,geodesic dreams of buckminster fuller
6695,0,geodesic dreams of buckminster fuller
6696,0,geodesic dreams of buckminster fuller
6697,0,geodesic dreams of buckminster fuller
6698,0,geodesic dreams of buckminster fuller
6699,0,geodesic dreams of buckminster fuller
6700,0,geodesic dreams of buckminster fuller
6701,0,geodesic dreams of buckminster fuller
6702,0,geodesic dreams of buckminster fuller
6703,0,geodesic dreams of buckminster fuller
6704,9,geodesic dreams of buckminster fuller
6705,8,geodesic dreams of buckminster fuller
6706,9,geodesic dreams of buckminster fuller
6707,9,geodesic dreams of buckminster fuller
6708,0,geodesic dreams of buckminster fuller
6709,0,geodesic dreams of buckminster fuller
6710,0,geodesic dreams of buckminster fuller
6711,9,geodesic dreams of buckminster fuller
6712,9,geodesic dreams of buckminster fuller
6713,9,geodesic dreams of buckminster fuller
6714,9,geodesic dreams of buckminster fuller
6715,9,geodesic dreams of buckminster fuller
6716,9,geodesic dreams of buckminster fuller
